proteinID,LFQ.intensity.B1,LFQ.intensity.B2,LFQ.intensity.B3,LFQ.intensity.D1,LFQ.intensity.D2,LFQ.intensity.D3,impute_LFQ.intensity.B1,impute_LFQ.intensity.B2,impute_LFQ.intensity.B3,impute_LFQ.intensity.D1,impute_LFQ.intensity.D2,impute_LFQ.intensity.D3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
O35344,19.09003486444897,19.447159925476363,NA,19.540056126096395,19.308503464394068,19.500417888690137,19.09003486444897,19.447159925476363,16.67470644832003,19.540056126096395,19.308503464394068,19.500417888690137,0.2974398409410237,0.5266008598155002,1.0456920803117455,1.196875034656095,0.2974398409410237,8,Kpna3
O35593,NA,20.810960672154657,20.428184307353863,22.248554190716334,21.775994397067866,22.008264471154558,16.62312799764337,20.810960672154657,20.428184307353863,22.248554190716334,21.775994397067866,22.008264471154558,0.11260594306853747,0.9484386878704663,2.7235133605956214,2.026926557403337,0.11260594306853747,3,Psmd14
O35643,20.225762879083494,19.869018428797176,19.66115179212252,19.752609316502227,19.765810539705704,19.684608238970043,20.225762879083494,19.869018428797176,19.66115179212252,19.752609316502227,19.765810539705704,19.684608238970043,0.33111782298267345,0.4800174419761054,-0.18430166827507222,-1.1050885632395324,0.33111782298267345,15,Ap1b1
O35685,21.732437415384723,21.514461723767358,21.308636775708234,21.340715075243804,21.28217896452341,20.656829838149264,21.732437415384723,21.514461723767358,21.308636775708234,21.340715075243804,21.28217896452341,20.656829838149264,0.16511539722787724,0.7822124263173914,-0.4252706789812777,-1.6960612769371761,0.16511539722787724,0,Nudc
O35690,NA,18.44806789634387,18.1198935272916,19.67691778397923,18.828235675987667,18.873726462061967,15.942625957155869,18.44806789634387,18.1198935272916,19.67691778397923,18.828235675987667,18.873726462061967,0.12325792025645907,0.9091851644388955,1.62276418041251,1.9478719405706453,0.12325792025645907,5,Phox2b
O35691,21.979839635963494,22.40345834324841,23.36399354612894,21.1593096451633,21.134644404667732,21.087576790431303,21.979839635963494,22.40345834324841,23.36399354612894,21.1593096451633,21.134644404667732,21.087576790431303,0.023813089345183756,1.6231842585837073,-1.4552535616928353,-3.549321472063163,0.023813089345183756,3,Pnn
O35711,NA,NA,NA,18.40087109967895,18.156892863448967,18.41917839655883,16.456306612278265,16.920042102967756,17.406882495810013,18.40087109967895,18.156892863448967,18.41917839655883,0.008231555230911309,2.08451810350064,1.3979037162102408,4.868002335163298,0.008231555230911309,11,Ppfibp2
O35737,22.414029672972443,22.34340153263287,22.27917753708348,23.312159503590095,23.3804695204693,23.499722312731407,22.414029672972443,22.34340153263287,22.27917753708348,23.312159503590095,23.3804695204693,23.499722312731407,9.74605728628495e-5,4.0111710402105905,1.0519141980340017,15.64575617548444,9.74605728628495e-5,5,Hnrnph1
O35841,19.834329074616768,19.63751993844013,19.451633714493425,19.67915361432653,19.69671288655682,19.567703605453424,19.834329074616768,19.63751993844013,19.451633714493425,19.67915361432653,19.69671288655682,19.567703605453424,0.9573414892529726,0.018933119230382222,0.006695792928816502,0.056916394044820975,0.9573414892529726,6,Api5
O35857,19.657388237707597,19.527224988917606,19.42910429572018,19.392342581164325,19.262448169867934,19.45211653743075,19.657388237707597,19.527224988917606,19.42910429572018,19.392342581164325,19.262448169867934,19.45211653743075,0.12296172831550246,0.9102300411442044,-0.16893674462745523,-1.9499677902857997,0.12296172831550246,6,Timm44
O35887,20.15053567937313,19.92781267743984,19.991754334370736,20.32223625488384,20.492087890868543,19.94392269973205,20.15053567937313,19.92781267743984,19.991754334370736,20.32223625488384,20.492087890868543,19.94392269973205,0.2601717469515441,0.5847398669183533,0.22938138476690995,1.310618362564143,0.2601717469515441,2,Calu
O54734,20.346786394213012,20.463536346721856,20.272757341802915,20.127546027966762,20.09403643693948,19.86850608670499,20.346786394213012,20.463536346721856,20.272757341802915,20.127546027966762,20.09403643693948,19.86850608670499,0.02828370187904691,1.5484637490326054,-0.33099717704218534,-3.360805607860957,0.02828370187904691,4,Ddost
O54833,18.77860335844374,18.77876375591357,18.688796681054455,19.322984369522143,19.561768992056567,19.33324272018443,18.77860335844374,18.77876375591357,18.688796681054455,19.322984369522143,19.561768992056567,19.33324272018443,0.0014080062512811008,2.851395417004375,0.6572774287837895,7.87138444924248,0.0014080062512811008,3,Csnk2a2
O54984,20.449499311548085,20.61970415778151,NA,22.793206386548512,22.584513900229634,22.865103440204972,20.449499311548085,20.61970415778151,16.650560001417333,22.793206386548512,22.584513900229634,22.865103440204972,0.05400107387948801,1.2675976035974286,3.5076867520787296,2.7016657054221347,0.05400107387948801,8,Get3
O54988,NA,NA,18.563725087980586,19.11888025639668,19.100236275384894,19.357586367181433,16.904377131612076,16.675908983476678,18.563725087980586,19.11888025639668,19.100236275384894,19.357586367181433,0.03935121972435892,1.405041801771273,1.810897231964553,3.015129777125854,0.03935121972435892,12,Slk
O55023,NA,NA,NA,20.010724775941817,19.95148393703186,19.998105571719965,15.99111283996277,16.488990148741976,16.499704970891205,20.010724775941817,19.95148393703186,19.998105571719965,2.6722021375987612e-5,4.573130692931773,3.660168775032563,21.691438984044282,2.6722021375987612e-5,7,Impa1
O55029,20.665616972151586,20.505330864900497,20.485125678688817,20.463236980639323,20.468118864860084,20.465530534669327,20.665616972151586,20.505330864900497,20.485125678688817,20.463236980639323,20.468118864860084,20.465530534669327,0.20489469658450646,0.6884692825646028,-0.08639571185738859,-1.5127323618084596,0.20489469658450646,15,Copb2
O55091,19.136034857621695,19.228889132869902,NA,19.230907019766818,19.081062077326145,19.214850318517954,19.136034857621695,19.228889132869902,16.67305835951323,19.230907019766818,19.081062077326145,19.214850318517954,0.3783446898672973,0.4221123570512827,0.8296123552020305,0.9897026027279974,0.3783446898672973,7,Impact
O55106,NA,NA,NA,18.614177821240318,18.23584595738985,18.707419800359716,17.273026625694555,17.09870390825588,16.618611132603796,18.614177821240318,18.23584595738985,18.707419800359716,0.0033148288837475913,2.4795388855887017,1.5223673041452166,6.263512894304553,0.0033148288837475913,8,Strn
O55125,20.59167573579475,20.688591815831632,NA,20.307636640457858,20.762229543723937,20.457737564668818,20.59167573579475,20.688591815831632,16.572636623170197,20.307636640457858,20.762229543723937,20.457737564668818,0.4195364723951568,0.3772302778116246,1.2248998580180128,0.8988780337472198,0.4195364723951568,4,Nipsnap1
O55131,20.705311767837472,20.974002790213003,20.700324564546058,21.123825870864543,21.322291276528777,21.127231132180096,20.705311767837472,20.974002790213003,20.700324564546058,21.123825870864543,21.322291276528777,21.127231132180096,0.023535909878056843,1.6282690075812607,0.3979030523256277,3.5623739672135497,0.023535909878056843,6,Septin7
O55135,21.449801541577656,21.38869002727427,21.689274586805517,22.120096096098575,22.199164291176054,22.186102146084295,21.449801541577656,21.38869002727427,21.689274586805517,22.120096096098575,22.199164291176054,22.186102146084295,0.0022590625437102652,2.646071745169837,0.6591987925671603,6.944018289623003,0.0022590625437102652,9,Eif6
O55142,20.99865653412532,20.73818134307768,20.756947173217107,20.248293590902925,20.242257686843455,20.274123314801493,20.99865653412532,20.73818134307768,20.756947173217107,20.248293590902925,20.242257686843455,20.274123314801493,0.0024088881989991545,2.6181833559520404,-0.5763701526240759,-6.825798543737068,0.0024088881989991545,2,Rpl35a
O55143,20.953971894408873,20.796537148346633,20.42121425736446,20.72741861926614,20.72816632337248,21.03355474210991,20.953971894408873,20.796537148346633,20.42121425736446,20.72741861926614,20.72816632337248,21.03355474210991,0.6036970047487822,0.21918097889938912,0.10580546154285386,0.5626740108811183,0.6036970047487822,29,Atp2a2
O55201,18.043774932346146,NA,18.271526859328056,17.79518990906638,18.20270735126777,18.002122767227853,18.043774932346146,17.064438408185563,18.271526859328056,17.79518990906638,18.20270735126777,18.002122767227853,0.6227983190989479,0.2056525682410989,0.20675994256741248,0.5321635214934712,0.6227983190989479,7,Supt5h
O55222,18.662369359112578,18.518222839915627,18.422138699770375,18.61108244861072,18.8773260772968,19.010478934183254,18.662369359112578,18.518222839915627,18.422138699770375,18.61108244861072,18.8773260772968,19.010478934183254,0.09401975150203759,1.0267809010039293,0.2987188537640648,2.186873125873499,0.09401975150203759,9,Ilk
O55234,22.005011802163526,23.266565814231058,23.278383663524714,22.08242065444852,22.12316280232024,22.041965223484397,22.005011802163526,23.266565814231058,23.278383663524714,22.08242065444852,22.12316280232024,22.041965223484397,0.14392623065034618,0.8418600483944925,-0.767470866555378,-1.813703962519514,0.14392623065034618,3,Psmb5
O70133,21.74677508013078,21.713977134251547,21.372095601200026,21.135145623256484,21.405303537787773,21.30669143122489,21.74677508013078,21.713977134251547,21.372095601200026,21.135145623256484,21.405303537787773,21.30669143122489,0.08383541820807518,1.076572464870415,-0.32856907443773764,-2.2902345429254387,0.08383541820807518,23,Dhx9
O70194,20.47901839846814,20.35606074021338,20.93682481939195,20.264305141788036,20.174018643001876,20.333635819152,20.47901839846814,20.35606074021338,20.93682481939195,20.264305141788036,20.174018643001876,20.333635819152,0.1420515648571305,0.8475539776744251,-0.33331478471052023,-1.8249890743405788,0.1420515648571305,11,Eif3d
O70252,20.774909286184368,NA,20.515183925908733,20.305634287546713,20.069989879744423,19.934019068558996,20.774909286184368,16.991831801686047,20.515183925908733,20.305634287546713,20.069989879744423,19.934019068558996,0.6104488674842885,0.21435070763953848,0.6759060740236613,0.5518212810039429,0.6104488674842885,3,Hmox2
O70305,19.155682952685254,18.983845334776532,19.534595459405693,20.53478541267007,20.258911024933997,20.634580648575046,19.155682952685254,18.983845334776532,19.534595459405693,20.53478541267007,20.258911024933997,20.634580648575046,0.0031893059953033726,2.49630381073621,1.2513844464372141,6.329323654553698,0.0031893059953033726,15,Atxn2
O70310,20.376235636166083,20.27150406271523,20.441922910137787,20.010724775941817,20.307414293991997,20.38984557001998,20.376235636166083,20.27150406271523,20.441922910137787,20.010724775941817,20.307414293991997,20.38984557001998,0.3675624094182263,0.43466891028104393,-0.12722598968843357,-1.0148744054153063,0.3675624094182263,6,Nmt1
O70318,NA,NA,NA,19.077441630925218,19.32322632357709,19.77347729875129,16.34731629490486,16.33761845413869,16.892428029844034,19.077441630925218,19.32322632357709,19.77347729875129,4.732388477106078e-4,3.324919611774757,2.865594158122004,10.45339155478561,4.732388477106078e-4,9,Epb41l2
O70378,NA,NA,NA,19.520680060081098,19.51240869614103,19.993137418592177,17.10147629516975,16.64561339934383,17.15973477022355,19.520680060081098,19.51240869614103,19.993137418592177,2.8492350742656466e-4,3.5452717181017666,2.70646723669239,11.907442692791042,2.8492350742656466e-4,8,Emc8
O70435,19.57815521511223,19.49599551796197,19.94777960248009,19.690144651421885,19.47238940023034,19.699070827863327,19.57815521511223,19.49599551796197,19.94777960248009,19.690144651421885,19.47238940023034,19.699070827863327,0.751400533666967,0.12412850082369001,-0.05344181867957687,-0.33937004454453173,0.751400533666967,4,Psma3
O70492,18.54513793926648,18.52840832376196,18.777833202257888,19.164302993767592,18.709171338996242,19.354684143227672,18.54513793926648,18.52840832376196,18.777833202257888,19.164302993767592,18.709171338996242,19.354684143227672,0.09170102683185884,1.0376258012447732,0.45892633690172957,2.2092660499233006,0.09170102683185884,1,Snx3
O70493,19.219915318204038,19.30788118199753,NA,19.3579943600662,19.35352161694326,19.45995985262412,19.219915318204038,19.30788118199753,16.90977695980248,19.3579943600662,19.35352161694326,19.45995985262412,0.31072100324704094,0.5076293895322898,0.9113007898765133,1.1595826608374005,0.31072100324704094,3,Snx12
O70503,18.892495383759368,NA,18.59182180560943,18.980948411743178,18.564543997412233,18.744781290831625,18.892495383759368,16.387024400170187,18.59182180560943,18.980948411743178,18.564543997412233,18.744781290831625,0.3699786416403631,0.4318233464342693,0.8063107034826835,1.0091780922448739,0.3699786416403631,4,Hsd17b12
O70551,19.712668049656088,19.17806178674829,19.322940373515827,19.359324903291668,19.05957155418043,NA,19.712668049656088,19.17806178674829,19.322940373515827,19.359324903291668,19.05957155418043,16.978562600659814,0.287323515718644,0.5416288281364638,-0.9387370505960959,-1.2263443318878475,0.287323515718644,11,Srpk1
O70591,19.975472963619794,20.0122262326694,20.018080615898455,21.606616665038683,21.610992367436772,21.58980290646985,19.975472963619794,20.0122262326694,20.018080615898455,21.606616665038683,21.610992367436772,21.58980290646985,4.40326186905844e-8,7.356225485581766,1.600544042252551,108.02696352449188,4.40326186905844e-8,1,Pfdn2
O88342,21.63511228905799,21.658486955628973,21.66631070062123,21.94520947999356,21.964339457499563,22.11946297411497,21.63511228905799,21.658486955628973,21.66631070062123,21.94520947999356,21.964339457499563,22.11946297411497,0.0031185316331727025,2.506049846276094,0.3563673220999668,6.367851041228942,0.0031185316331727025,12,Wdr1
O88413,NA,NA,NA,19.916369341496583,19.55689517540484,20.08485509031504,16.880286093198677,16.11929799179841,17.445356263861107,19.916369341496583,19.55689517540484,20.08485509031504,0.0018456209262205942,2.7338574942939586,3.0377264194527562,7.327936810373222,0.0018456209262205942,5,Tulp3
O88447,NA,NA,NA,20.297037155102306,19.960420575171668,20.573946682472574,17.72862838122122,16.51371315193257,16.16340449337888,20.297037155102306,19.960420575171668,20.573946682472574,0.0023601379805890934,2.6270626061583906,3.4752194620712906,6.863246270626457,0.0023601379805890934,8,Klc1
O88448,NA,NA,NA,18.77436240257051,18.620384513861502,18.99680998123381,16.998588621299458,16.633861601869047,17.946612422790494,18.77436240257051,18.620384513861502,18.99680998123381,0.016829363664192545,1.7739323048414326,1.6041647505689411,3.9491953165105613,0.016829363664192545,7,Klc2
O88487,19.567963500333782,NA,NA,19.185436849765892,19.949205472373674,19.681162903343207,19.567963500333782,16.683446521892137,17.060699916345307,19.185436849765892,19.949205472373674,19.681162903343207,0.12051630432866361,0.9189541945748266,1.8345650956371813,1.9674845864003605,0.12051630432866361,7,Dync1i2
O88543,19.88634556393311,19.419425320630786,19.48002492304827,19.526862159663267,19.140635084853994,19.426342568753668,19.88634556393311,19.419425320630786,19.48002492304827,19.526862159663267,19.140635084853994,19.426342568753668,0.28436249705816274,0.5461276807786587,-0.23065199811374626,-1.2351556814389357,0.28436249705816274,10,Cops3
O88544,20.46970937839913,19.762051071673714,19.19448274556159,19.33780045093383,19.603115580175054,19.295872046990617,20.46970937839913,19.762051071673714,19.19448274556159,19.33780045093383,19.603115580175054,19.295872046990617,0.357031411758713,0.4472935728140079,-0.39648503917831235,-1.0400924274677519,0.357031411758713,5,Cops4
O88545,NA,NA,19.70925549403298,19.383067202235505,19.38747045144307,19.594612548456098,16.718244946776306,16.319102989670853,19.70925549403298,19.383067202235505,19.38747045144307,19.594612548456098,0.1555567463032875,0.8081111493334365,1.8728489238848454,1.7470200637331812,0.1555567463032875,5,Cops6
O88569,22.093101579159644,21.777921470179287,22.10408808747494,23.20931532667934,23.388374718554648,23.125293010468653,22.093101579159644,21.777921470179287,22.10408808747494,23.20931532667934,23.388374718554648,23.125293010468653,6.975870949000735e-4,3.156401562286395,1.2492906396295922,9.45609757515607,6.975870949000735e-4,1,Hnrnpa2b1
