proteinID,LFQ.intensity.B1,LFQ.intensity.B2,LFQ.intensity.B3,LFQ.intensity.D1,LFQ.intensity.D2,LFQ.intensity.D3,impute_LFQ.intensity.B1,impute_LFQ.intensity.B2,impute_LFQ.intensity.B3,impute_LFQ.intensity.D1,impute_LFQ.intensity.D2,impute_LFQ.intensity.D3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
O35969,NA,NA,NA,18.045429062763787,17.863871681812036,17.981143579641248,15.578141229300945,16.126419689238286,15.709619785621372,18.045429062763787,17.863871681812036,17.981143579641248,2.4046045763361903e-4,3.618956330697415,2.1587545400188226,12.43520866327206,2.4046045763361903e-4,5,Gamt
O54786,NA,NA,NA,18.57795245348734,18.81478271506211,19.23392856795459,16.951829131118192,16.41297320305112,16.512204796552986,18.57795245348734,18.81478271506211,19.23392856795459,8.885737488480972e-4,3.0513065212761283,2.2498855352605815,8.8797487624169,8.885737488480972e-4,8,Dffa
O54833,18.146986245926925,17.83639559770663,17.923234621009204,18.56647775571506,19.097152549216485,19.023424087663233,18.146986245926925,17.83639559770663,17.923234621009204,18.56647775571506,19.097152549216485,19.023424087663233,0.00817535415391024,2.087493424752389,0.926812642650674,4.877496183840375,0.00817535415391024,3,Csnk2a2
O54988,NA,NA,NA,19.065158397378674,19.31747444424636,19.336231948809623,16.908174504455406,15.719287265390943,15.808581156132368,19.065158397378674,19.31747444424636,19.336231948809623,0.0013950315260376983,2.8554159777455803,3.0942739548186466,7.890595541547297,0.0013950315260376983,12,Slk
O55047,NA,NA,NA,17.789597321841946,17.77294597569399,17.601756282472483,15.711614140031827,15.9389964348436,15.843888439290442,17.789597321841946,17.77294597569399,17.601756282472483,2.9292459526991424e-5,4.533244161464339,1.8899335219475155,21.19554105091419,2.9292459526991424e-5,14,Tlk2
O55091,NA,NA,NA,17.86060204797003,18.25405055276744,18.041851623608032,15.881236223307585,15.902203879819325,16.298840263302058,17.86060204797003,18.25405055276744,18.041851623608032,3.3429349635909846e-4,3.475872072473632,2.0247412859721763,11.429970240722302,3.3429349635909846e-4,7,Impact
O55106,NA,17.839658988149438,NA,18.758574578963152,19.001435684508966,19.198804711136585,15.954409601517202,17.839658988149438,15.785852584399555,18.758574578963152,19.001435684508966,19.198804711136585,0.021422881336992522,1.6691221177898512,2.459631266847502,3.668314976075534,0.021422881336992522,8,Strn
O55125,NA,NA,18.622888324002087,19.54689069281888,19.54415697602289,19.48235105615895,16.734226631453264,15.93530414673349,18.622888324002087,19.54689069281888,19.54415697602289,19.48235105615895,0.03822192452691093,1.417687449400964,2.42699320760396,3.044806752068572,0.03822192452691093,4,Nipsnap1
O55131,19.75296858178112,19.675212786030436,19.51576142743391,20.40623822848512,20.466427020724893,20.553655540312697,19.75296858178112,19.675212786030436,19.51576142743391,20.40623822848512,20.466427020724893,20.553655540312697,5.39767729386535e-4,3.267793083781534,0.8274593314257466,10.104781608795317,5.39767729386535e-4,6,Septin7
O55201,NA,NA,NA,18.13626021025578,17.457717528489958,17.636086454740614,16.007632561537395,16.02606164135383,15.695732240666223,18.13626021025578,17.457717528489958,17.636086454740614,0.0013335426670026752,2.874993084400516,1.8335459166429686,7.9847438092792515,0.0013335426670026752,7,Supt5h
O70251,NA,NA,NA,23.795903310106603,23.212732663773984,23.021930858013018,15.879042287774197,16.076221759309142,15.743313114861259,23.795903310106603,23.212732663773984,23.021930858013018,7.828178319656918e-6,5.106339290019535,7.443996556649669,29.532112805823832,7.828178319656918e-6,3,Eef1b
O70305,18.009030349019216,18.299834052261666,17.886018027210447,21.160725772539045,20.074570075566665,20.71866665093518,18.009030349019216,18.299834052261666,17.886018027210447,21.160725772539045,20.074570075566665,20.71866665093518,0.001573930442107967,2.8030144646556003,2.586360023516523,7.64348022539636,0.001573930442107967,15,Atxn2
O70311,NA,NA,NA,17.638280345245438,17.78972466715414,17.442651973595176,15.266560782145987,16.202602174636567,15.257299759290225,17.638280345245438,17.78972466715414,17.442651973595176,0.0034010827303577727,2.468382803850613,2.048064756640658,6.22004174031661,0.0034010827303577727,6,Nmt2
O70318,NA,NA,NA,17.712903101042897,18.63122680099076,17.57872648096675,15.890990155439905,15.774403115777623,15.710896868594281,17.712903101042897,18.63122680099076,17.57872648096675,0.002864627046979012,2.5429319119103093,2.1821887477295334,6.515467403263002,0.002864627046979012,9,Epb41l2
O70378,NA,NA,NA,18.91456031926471,18.96620688732318,18.62749113647535,16.016181602061508,15.063465049470123,16.648849451548784,18.91456031926471,18.96620688732318,18.62749113647535,0.003458488937348907,2.4611136091586436,2.9265874133276064,6.191853817038382,0.003458488937348907,8,Emc8
O70435,18.47544054376974,18.7343987066876,18.393516151466535,19.395191026176068,18.861601889164888,19.23430289287892,18.47544054376974,18.7343987066876,18.393516151466535,19.395191026176068,18.861601889164888,19.23430289287892,0.02887765271820104,1.53943811072021,0.6292468020986668,3.3384409725559587,0.02887765271820104,4,Psma3
O70492,NA,NA,NA,18.816971127574874,19.11339626188631,18.756914606370053,15.191378853359716,15.80761397109472,15.472994876569718,18.816971127574874,19.11339626188631,18.756914606370053,8.375328452309635e-5,4.0769981523832275,3.405098098269029,16.258056169308162,8.375328452309635e-5,1,Snx3
O70551,NA,NA,NA,17.85050429722256,17.972531117102672,17.664072228425233,15.66025994239087,17.115899338223223,16.05428713110203,17.85050429722256,17.972531117102672,17.664072228425233,0.024958958911287625,1.6027735339139983,1.552220410344784,3.4972190078135825,0.024958958911287625,11,Srpk1
O70591,19.24609109111579,NA,NA,21.64160903509927,20.311411296815855,21.50702613045727,19.24609109111579,15.385604558547747,15.203876951612756,21.64160903509927,20.311411296815855,21.50702613045727,0.030479958247573432,1.515985632242571,4.541491287032031,3.280724952694348,0.030479958247573432,1,Pfdn2
O88291,NA,NA,NA,17.914793868990564,17.688660107471648,17.925786216730167,16.27627146483944,16.035845115751208,15.882223321107773,17.914793868990564,17.688660107471648,17.925786216730167,2.107717351761172e-4,3.6761876291334623,1.778300097164653,12.860511807246965,2.107717351761172e-4,8,Znf326
O88413,NA,NA,NA,20.113752338445643,19.783119741851877,19.87341106799913,15.568682859539502,15.282427112656023,15.493884694884292,20.113752338445643,19.783119741851877,19.87341106799913,4.34091421933981e-6,5.362418796155186,4.475096160405609,34.23939628945345,4.34091421933981e-6,5,Tulp3
O88448,NA,NA,NA,19.193881447240507,19.028801788871583,19.150362134004848,15.335274304794146,17.004147966700074,16.263404160542414,19.193881447240507,19.028801788871583,19.150362134004848,0.0038261525742019882,2.4172377157481297,2.9234063126934373,6.023988051183349,0.0038261525742019882,7,Klc2
O88456,NA,NA,NA,18.916165210609666,18.850443252728894,18.948777859356397,15.922959516855371,16.588274303051616,16.500022305749322,18.916165210609666,18.850443252728894,18.948777859356397,2.597187062767353e-4,3.585496769122377,2.5680433990128826,12.192840075673304,2.597187062767353e-4,2,Capns1
O88487,NA,NA,NA,18.108452989985384,18.442165972229322,18.624995308730277,15.727746945941892,17.17690310525857,15.914558039859868,18.108452989985384,18.442165972229322,18.624995308730277,0.011529054998684103,1.9382062890345642,2.1188020599615527,4.417968263822825,0.011529054998684103,7,Dync1i2
O88544,NA,NA,NA,20.200122733357716,18.989788073752845,20.02593977991669,15.971300274826023,16.151813784717923,17.229156586231724,20.200122733357716,18.989788073752845,20.02593977991669,0.003802973785475144,2.419876668241515,3.2878599804171955,6.033975395882112,0.003802973785475144,5,Cops4
O88569,21.775110294229624,21.35595324086227,21.324160764990324,23.882223607242864,23.50348803256973,23.906740160273603,21.775110294229624,21.35595324086227,21.324160764990324,23.882223607242864,23.50348803256973,23.906740160273603,3.084250184062486e-4,3.510850400675921,2.279075833334659,11.668296099577347,3.084250184062486e-4,1,Hnrnpa2b1
O88685,NA,18.783151722500733,NA,20.37464472068685,20.35294000232507,20.504070233966207,16.00579195757882,18.783151722500733,15.874051352839109,20.37464472068685,20.35294000232507,20.504070233966207,0.020662036191368742,1.684826882085468,3.5228866413531534,3.7095567022358895,0.020662036191368742,5,Psmc3
O88844,18.12206965282068,17.97818534909834,18.06033707070119,19.01631319019264,18.43932769659247,18.893177081668128,18.12206965282068,17.97818534909834,18.06033707070119,19.01631319019264,18.43932769659247,18.893177081668128,0.015540513731333652,1.8085346285855808,0.7294086319443416,4.044936931345841,0.015540513731333652,7,Idh1
O88848,NA,NA,NA,17.342126767466755,17.25192615749639,17.68092262293755,16.664916492427967,15.413803026872895,16.550017423100783,17.342126767466755,17.25192615749639,17.68092262293755,0.04441632900079847,1.3524573386416314,1.2154128684996834,2.8932813691231627,0.04441632900079847,3,Arl6
O89017,NA,NA,NA,18.541701645780236,17.928795932261515,18.35900311018238,16.158166962103593,15.292793226510645,16.312603979052092,18.541701645780236,17.928795932261515,18.35900311018238,0.0029892129532240364,2.524443144473699,2.355312173519266,6.441106811370097,0.0029892129532240364,7,Lgmn
O89032,NA,NA,NA,17.656480728639785,17.530467301625727,18.112632944621424,15.963937408735758,16.796570418259062,15.65243135361924,17.656480728639785,17.530467301625727,18.112632944621424,0.013311631852839888,1.8757687017573048,1.6288805980909586,4.2354736199650604,0.013311631852839888,12,Sh3pxd2a
P00375,NA,NA,NA,19.70377518041442,19.617194810575086,19.634119734965378,15.824703535217052,15.57035118572149,15.95452578697451,19.70377518041442,19.617194810575086,19.634119734965378,4.804607103146847e-6,5.318342120984374,3.8685030726806087,33.379113771168136,4.804607103146847e-6,1,Dhfr
P00493,NA,NA,NA,18.933097016133747,18.837319947976955,19.272711787088095,16.25156172085304,15.670041616115924,16.47127380270122,18.933097016133747,18.837319947976955,19.272711787088095,4.552624319987796e-4,3.3417381859509443,2.883417203842871,10.558161054201763,4.552624319987796e-4,4,Hprt1
P02340,NA,NA,17.678242501815483,20.539052762338066,20.09003486444897,20.22811407751929,15.425723448489265,15.507839969460097,17.678242501815483,20.539052762338066,20.09003486444897,20.22811407751929,0.005518107606830143,2.2582098347381527,4.081798594847161,5.446811652220746,0.005518107606830143,12,Tp53
P02468,NA,NA,NA,17.82562962858353,17.626849764469036,18.098104067829805,16.784553071557742,15.524323424388077,16.25667183761996,17.82562962858353,17.626849764469036,18.098104067829805,0.013055952234992948,1.88419144744721,1.6616783757721976,4.259774170113976,0.013055952234992948,99,Lamc1
P04184,NA,NA,NA,17.885243553773662,18.01006910480151,18.194073889971428,15.849905871023962,16.255352178040255,16.9116095876423,17.885243553773662,18.01006910480151,18.194073889971428,0.00629737334616905,2.2008405583456137,1.6908396372800283,5.249959735852997,0.00629737334616905,8,Tk1
P04223,NA,NA,NA,19.06265753405417,19.320364269299272,18.913304341319144,16.859146367227336,15.875637813817708,14.873237908697856,19.06265753405417,19.320364269299272,18.913304341319144,0.005273261023334627,2.2779207308137703,3.229434684976564,5.51579441157415,0.005273261023334627,7,H2-K1
P05063,18.39297139826049,17.775520263821175,17.675143854854763,18.844632215685614,18.515491955489743,18.719235055769932,18.39297139826049,17.775520263821175,17.675143854854763,18.844632215685614,18.515491955489743,18.719235055769932,0.03789728968895932,1.4213918484809709,0.7452412366696208,3.053528440730775,0.03789728968895932,7,Aldoc
P05064,23.792531367182292,23.164904472175557,23.20711205655705,24.37092574779843,24.117118003953742,24.447835913696,23.792531367182292,23.164904472175557,23.20711205655705,24.37092574779843,24.117118003953742,24.447835913696,0.014971623219309017,1.824731111014869,0.9237772565110909,4.09028567038499,0.014971623219309017,8,Aldoa
P08030,21.831556212419326,21.782847877709948,21.825901311601868,22.997364884495745,22.808488186475138,23.309941465231205,21.831556212419326,21.782847877709948,21.825901311601868,22.997364884495745,22.808488186475138,23.309941465231205,0.0011333118892999253,2.945650555130484,1.225163044823649,8.333050107981292,0.0011333118892999253,3,Aprt
P08228,21.92560514424284,21.175724964952277,21.44050423118857,23.657200674462498,23.683781937189316,23.860696759609052,21.92560514424284,21.175724964952277,21.44050423118857,23.657200674462498,23.683781937189316,23.860696759609052,6.301699452698551e-4,3.2005423134989144,2.219948343625724,9.708356228631535,6.301699452698551e-4,3,Sod1
P08249,20.448793861826633,20.41400385731621,20.617194810575086,21.59800705164329,21.464134892591687,21.699096252266415,20.448793861826633,20.41400385731621,20.617194810575086,21.59800705164329,21.464134892591687,21.699096252266415,2.935416668842695e-4,3.532330243944288,1.0937485555944875,11.816986980086934,2.935416668842695e-4,8,Mdh2
P09055,NA,NA,NA,17.326060760637056,17.680098500456406,17.401746180099718,16.387511535183073,16.323018466884697,16.03849190509492,17.326060760637056,17.680098500456406,17.401746180099718,0.0013066357082299987,2.8838454774217746,1.2196278446768325,8.027647457851934,0.0013066357082299987,57,Itgb1
P09103,21.408053950921563,20.9636694124912,20.93826155211129,23.483576680430446,22.709840235962613,23.31755172862198,21.408053950921563,20.9636694124912,20.93826155211129,23.483576680430446,22.709840235962613,23.31755172862198,0.0018026866625467485,2.744079754449424,2.0669945764969953,7.37383648711882,0.0018026866625467485,7,P4hb
P09405,19.58640734848577,19.678242501815483,19.552323870772778,20.49852981163866,20.17487205624231,20.49989258959388,19.58640734848577,19.678242501815483,19.552323870772778,20.49852981163866,20.17487205624231,20.49989258959388,0.00236204650261699,2.6267115564976313,0.7854402454669405,6.861762352505166,0.00236204650261699,1,Ncl
P09528,19.40336992257938,18.598779481805046,18.094706582755094,20.3416925477371,19.870915523363504,19.990646911525427,19.40336992257938,18.598779481805046,18.094706582755094,20.3416925477371,19.870915523363504,19.990646911525427,0.02809814080065177,1.5513224155657555,1.3687996651621717,3.367906989972342,0.02809814080065177,3,Fth1
P0C7L0,NA,NA,NA,19.706340872517043,19.687327837049743,19.572263527277833,15.961054208868381,16.261144402681136,15.840072975357398,19.706340872517043,19.687327837049743,19.572263527277833,1.0343362810702589e-5,4.985338241445464,3.634553549979234,27.53722928920141,1.0343362810702589e-5,4,Wipf3
P0CG50,23.026294464159697,22.836649853075688,23.04568568319072,23.843739372274126,23.574270141157406,23.674760365065804,23.026294464159697,22.836649853075688,23.04568568319072,23.843739372274126,23.574270141157406,23.674760365065804,0.0021207054600820515,2.6735196454597268,0.7280466260237439,7.0621125098107305,0.0021207054600820515,2,Ubc
P10637,NA,NA,NA,19.668891907502097,19.89604852989711,19.27973298876575,16.552039683457217,16.8248615210407,15.887007672780415,19.668891907502097,19.89604852989711,19.27973298876575,6.499286102413733e-4,3.1871343447124696,3.193588182962209,9.631076732195178,6.499286102413733e-4,6,Mapt
P10711,NA,NA,NA,18.54041565268483,18.251879940231216,18.30905884695326,15.402536210781992,16.374778543700526,16.02243280032216,18.54041565268483,18.251879940231216,18.30905884695326,0.0012166372939594612,2.914838875105908,2.4338689616882103,8.179505779396244,0.0012166372939594612,8,Tcea1
P14069,NA,NA,NA,19.811211608371472,19.742069256426632,19.950060318364052,15.870477510397508,15.452143809252558,16.970219437738187,19.811211608371472,19.742069256426632,19.950060318364052,0.001216292636348583,2.9149619225456935,3.7368334752579706,8.180113822610748,0.001216292636348583,1,S100a6
P14733,NA,NA,16.557299151265067,17.87026838256351,17.919340548034096,17.760979775479093,15.875522800430291,15.221876153745646,16.557299151265067,17.87026838256351,17.919340548034096,17.760979775479093,0.007178171270869332,2.143986183630798,1.9652968668785658,5.0604702603754825,0.007178171270869332,4,Lmnb1
P14873,21.706998440199914,21.89526462931071,21.53649386752341,22.92468132088279,23.169055806869924,22.823279376635664,21.706998440199914,21.89526462931071,21.53649386752341,22.92468132088279,23.169055806869924,22.823279376635664,9.885563304794212e-4,3.004998578429873,1.259419855784781,8.636219154917898,9.885563304794212e-4,22,Map1b
P15307,NA,NA,NA,18.39581860323558,17.984596470404902,18.18698470216772,16.146507751810095,16.180350877265816,15.539721461958651,18.39581860323558,17.984596470404902,18.18698470216772,7.370995115125503e-4,3.1324738766139513,2.2336065615912126,9.32191368579864,7.370995115125503e-4,14,Rel
P15331,22.09976129714525,21.719669567236178,21.82458122885219,23.21707436257391,23.023725255061372,23.19712548492668,22.09976129714525,21.719669567236178,21.82458122885219,23.21707436257391,23.023725255061372,23.19712548492668,6.049714070850894e-4,3.218265151031191,1.2646376697761141,9.811392800303095,6.049714070850894e-4,2,Prph
P15532,21.5098793621729,21.1961050003232,21.25776073381829,23.262270371277552,23.596278946167665,23.393359032227178,21.5098793621729,21.1961050003232,21.25776073381829,23.262270371277552,23.596278946167665,23.393359032227178,1.0515124934176961e-4,3.9781855629299834,2.096054417786,15.347440005528668,1.0515124934176961e-4,2,Nme1
P16045,21.014203041133182,20.427059079839115,20.374114025429478,22.423421665653848,22.198235192720343,22.05450628241657,21.014203041133182,20.427059079839115,20.374114025429478,22.423421665653848,22.198235192720343,22.05450628241657,0.00219359142320875,2.658844260612729,1.620262331462996,6.998755103242579,0.00219359142320875,6,Lgals1
P16858,24.87178231236545,24.511834675380573,24.646638248704164,25.539668115318555,25.561391439724037,25.63428151468667,24.87178231236545,24.511834675380573,24.646638248704164,25.539668115318555,25.561391439724037,25.63428151468667,0.0011580977054096574,2.936254798872621,0.9016952777596892,8.285952957096153,0.0011580977054096574,5,Gapdh
P17742,25.11779178085628,24.43294401793164,24.83050244110435,26.48217684933513,26.366847114028698,26.404917151912375,25.11779178085628,24.43294401793164,24.83050244110435,26.48217684933513,26.366847114028698,26.404917151912375,0.0012846233248396113,2.891224196787767,1.624234291794643,8.063567815919715,0.0012846233248396113,3,Ppia
P17751,23.170370711616794,22.666072269083774,22.822443240201952,24.999723425388474,25.26470602563184,25.17150118280941,23.170370711616794,22.666072269083774,22.822443240201952,24.999723425388474,25.26470602563184,25.17150118280941,1.7709385415256963e-4,3.75179651026074,2.259014804309068,13.443859522469946,1.7709385415256963e-4,6,Tpi1
P18155,NA,NA,NA,20.96204590834744,20.71162664722255,20.406134403862648,16.014731854676494,15.995007549098458,16.333016879435064,20.96204590834744,20.71162664722255,20.406134403862648,1.9303122909836092e-5,4.714372424008106,4.579016892074204,23.541239220926713,1.9303122909836092e-5,3,Mthfd2
P18242,NA,NA,NA,18.361918079612046,17.81221491699861,18.248780005817242,15.436814752800185,16.607915787354095,16.042623672325213,18.361918079612046,17.81221491699861,18.248780005817242,0.005005197598079427,2.300578772518016,2.111852929982799,5.595962315766679,0.005005197598079427,8,Ctsd
P18760,22.618987646696063,22.061840523843035,21.73156763581747,25.329713685828583,25.411154844507898,25.29302112921712,22.618987646696063,22.061840523843035,21.73156763581747,25.329713685828583,25.411154844507898,25.29302112921712,2.530499470546234e-4,3.5967937492221655,3.207164617732346,12.274161106301042,2.530499470546234e-4,4,Cfl1
P19157,21.35153885653255,21.363512389378524,21.40306821127056,23.22558638463439,23.216082702568418,23.266565814231058,21.35153885653255,21.363512389378524,21.40306821127056,23.22558638463439,23.216082702568418,23.266565814231058,1.1566280857636377e-7,6.9368062661703505,1.8633718147507459,84.84746318683548,1.1566280857636377e-7,3,Gstp1
P20029,21.39262558277524,21.331614587199702,21.32898822162579,22.054605642719704,21.878262004983206,21.922850040681524,21.39262558277524,21.331614587199702,21.32898822162579,22.054605642719704,21.878262004983206,21.922850040681524,4.542470122295851e-4,3.3427079205449073,0.6008297655945682,10.564231974242109,4.542470122295851e-4,2,Hspa5
