proteinID,LFQ.intensity.A1,LFQ.intensity.A2,LFQ.intensity.A3,LFQ.intensity.C1,LFQ.intensity.C2,LFQ.intensity.C3,impute_LFQ.intensity.A1,impute_LFQ.intensity.A2,impute_LFQ.intensity.A3,impute_LFQ.intensity.C1,impute_LFQ.intensity.C2,impute_LFQ.intensity.C3,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
O08915,17.107993476051323,NA,NA,19.650357597344158,19.55895128207806,19.63410200457781,17.107993476051323,15.990007074067396,15.52622313482546,19.650357597344158,19.55895128207806,19.63410200457781,0.0019284034936875008,2.7148020903772547,3.4063957330186128,7.243049191413,0.0019284034936875008,8,Aip
O08967,NA,NA,NA,16.59428086048676,16.678792676306234,16.501961549803962,16.049277844516322,15.794976783774487,15.26314091036826,16.59428086048676,16.678792676306234,16.501961549803962,0.019958878747702774,1.6998638602111387,0.8892131826459604,3.7493185312201995,0.019958878747702774,6,Cyth3
O08992,18.127923812206923,NA,NA,20.14681227303704,20.202516056801233,20.4515129835072,18.127923812206923,15.764973485830293,14.990762505697276,20.14681227303704,20.202516056801233,20.4515129835072,0.013811935290956381,1.8597454649914513,3.9723938365369946,4.189513158704587,0.013811935290956381,4,Sdcbp
O08997,NA,NA,NA,18.20576461815199,17.934278289661282,18.811274335606463,16.339862278266722,16.628056513133437,15.392030997471204,18.20576461815199,17.934278289661282,18.811274335606463,0.008437406004660626,2.073791052310204,2.1971224848494586,4.8338905811996815,0.008437406004660626,3,Atox1
O09167,NA,NA,NA,18.635342605772916,18.34403578319698,18.88145456210741,15.51426713889788,16.849828230938435,15.564713643199662,18.635342605772916,18.34403578319698,18.88145456210741,0.004679610619935351,2.3297902821072216,2.6440079793471103,5.700713789724102,0.004679610619935351,1,Rpl21
O09172,NA,NA,NA,19.00157312723306,18.794428558923784,18.717227920647726,15.948522167591387,15.600116723204572,15.194039301948962,19.00157312723306,18.794428558923784,18.717227920647726,1.5442353386775767e-4,3.8112865132615346,3.256850471353216,13.920688393702227,1.5442353386775767e-4,6,Gclm
O35309,NA,NA,NA,17.739319147762597,17.434856236742473,17.65920154506529,16.356989973589315,15.666061621855707,16.72925624532101,17.739319147762597,17.434856236742473,17.65920154506529,0.013787284412498609,1.8605212654271284,1.3603563629347768,4.191730379595563,0.013787284412498609,8,Nmi
O35343,NA,NA,NA,18.345032673352172,18.07571938366987,17.482823709338092,15.835729899081578,15.211585891170397,15.906921722056557,18.345032673352172,18.07571938366987,17.482823709338092,0.00234957382156919,2.629010905271169,2.316446084683868,6.87148698280566,0.00234957382156919,9,Kpna4
O35593,19.025236909757133,NA,NA,21.133829552886176,21.305133264780473,21.182954402540172,19.025236909757133,15.093570010750787,14.925334039073018,21.133829552886176,21.305133264780473,21.182954402540172,0.022256059401333676,1.6525517282202438,4.859258753541958,3.625112732041873,0.022256059401333676,3,Psmd14
O35654,18.20447562367176,NA,NA,20.055896704326376,19.161992951134508,19.29600653057281,18.20447562367176,15.738820350743572,15.351979840851865,20.055896704326376,19.161992951134508,19.29600653057281,0.030387202986057335,1.517309273056769,3.072873456922167,3.283967283299798,0.030387202986057335,11,Pold2
O35668,NA,NA,NA,18.611442717070798,18.359432151713197,18.720905537917673,15.58595552145352,15.624514350259624,15.274990055680805,18.611442717070798,18.359432151713197,18.720905537917673,3.735522184472786e-5,4.427648680064503,3.068773493102574,19.93597618803027,3.735522184472786e-5,6,Hap1
O35690,NA,NA,NA,19.216366949449625,19.028235237904354,18.8402431561282,15.285968771438633,15.514201846827266,16.205637792250286,19.216366949449625,19.028235237904354,18.8402431561282,3.4826416423802085e-4,3.4580912113711393,3.3596789776553297,11.310601641149836,3.4826416423802085e-4,5,Phox2b
O35711,NA,NA,NA,17.455873008605554,17.697239092360434,17.38675504806824,14.783213774825105,15.898086944275992,15.760672328780888,17.455873008605554,17.697239092360434,17.38675504806824,0.005012118482318409,2.2999786711956665,2.0326313670507474,5.593826938697639,0.005012118482318409,11,Ppfibp2
O35737,21.022625181951653,20.970847364675542,21.306079495092565,23.540968959330602,23.148287270651352,23.849477643177156,21.022625181951653,20.970847364675542,21.306079495092565,23.540968959330602,23.148287270651352,23.849477643177156,4.51719826875337e-4,3.345130846977727,2.413060610479782,10.579414830149334,4.51719826875337e-4,5,Hnrnph1
O35857,NA,NA,NA,17.825815931023268,17.962681410174422,17.656201380194553,16.1450969127117,15.425220345879838,15.780188906944147,17.825815931023268,17.962681410174422,17.656201380194553,8.47012847428162e-4,3.0721100022727854,2.031397518618853,8.991193665795816,8.47012847428162e-4,6,Timm44
O35864,NA,NA,NA,17.945695298447646,17.89900281491375,17.929951845343854,15.726001391405786,15.299736094825613,16.221317424707298,17.945695298447646,17.89900281491375,17.929951845343854,0.001227569776485869,2.910953812702738,2.1758650159221826,8.160328659392256,0.001227569776485869,4,Cops5
O35969,16.623281385106196,NA,NA,17.859146495425957,17.636157277501034,18.159063220183477,16.623281385106196,15.954036892498806,16.420843300630235,17.859146495425957,17.636157277501034,18.159063220183477,0.003396247257542661,2.4690006992651297,1.552068471625077,6.222442757933962,0.003396247257542661,5,Gamt
O54984,19.5090288190668,NA,18.701272614549545,22.03949073203255,22.111493578644833,21.22740912024121,19.5090288190668,14.91324619855907,18.701272614549545,22.03949073203255,22.111493578644833,21.22740912024121,0.04746376578933236,1.3236378076979816,4.084948599581061,2.827531568739401,0.04746376578933236,8,Get3
O55106,NA,NA,NA,18.770367085896346,18.89850101307147,19.044041855886825,15.668575893779119,15.24073393951323,16.51585245411152,18.770367085896346,18.89850101307147,19.044041855886825,0.0012717442770679632,2.8956002080456513,3.095915889150259,8.084939242713833,0.0012717442770679632,8,Strn
O55125,NA,NA,NA,19.3243915337799,19.060284289497133,18.95205299138926,15.962720912258114,16.064581393799344,15.787647611687746,19.3243915337799,19.060284289497133,18.95205299138926,2.056921732578167e-5,4.686782233223166,3.1739262989736954,23.16805919397954,2.056921732578167e-5,4,Nipsnap1
O55131,19.363009676496414,19.26739479326467,19.360611358449262,20.046868213349722,19.731352180805995,20.347651643532533,19.363009676496414,19.26739479326467,19.360611358449262,20.046868213349722,19.731352180805995,20.347651643532533,0.016983629687023685,1.769969488144666,0.7116187364926354,3.938328449297001,0.016983629687023685,6,Septin7
O55222,16.720137356354215,17.05186741965863,16.744912653913065,17.98281536518993,17.81271630978037,17.452337777286612,16.720137356354215,17.05186741965863,16.744912653913065,17.98281536518993,17.81271630978037,17.452337777286612,0.008594122006498816,2.065798485144427,0.9103173407769987,4.8085927375929955,0.008594122006498816,9,Ilk
O70209,NA,NA,NA,17.239486653397734,17.425789588385832,18.256632558004085,15.342317039194485,16.33947189700947,15.242781129258388,17.239486653397734,17.425789588385832,18.256632558004085,0.013068145262642437,1.883786046647365,1.9991129114417685,4.258602304270999,0.013068145262642437,8,Pdlim3
O70252,NA,NA,NA,18.14778128351177,18.892584319147353,18.9583261437712,15.476187338169478,15.378559698789852,15.41689691711148,18.14778128351177,18.892584319147353,18.9583261437712,2.4309186632652394e-4,3.614229572084692,3.242349264119838,12.400692144587351,2.4309186632652394e-4,3,Hmox2
O70305,16.370449026434283,16.129142121877624,15.925739864337647,20.687139853734408,19.469470913123715,20.771528156813705,16.370449026434283,16.129142121877624,15.925739864337647,20.687139853734408,19.469470913123715,20.771528156813705,6.922709232194767e-4,3.159723909253113,4.167602637007423,9.474870065488979,6.922709232194767e-4,15,Atxn2
O70318,NA,NA,NA,18.193448357216475,17.207624468226758,18.20055382469272,15.438420058217107,15.845564311297787,15.492008837392092,18.193448357216475,17.207624468226758,18.20055382469272,0.0030028494831293422,2.522466436127567,2.27521114774299,6.433199757385567,0.0030028494831293422,9,Epb41l2
O70435,17.435588879182706,17.573484472799286,17.83701189702007,18.56967021722558,18.7018479125339,18.59390169512125,17.435588879182706,17.573484472799286,17.83701189702007,18.56967021722558,18.7018479125339,18.59390169512125,0.0012750481539357983,2.894473413195759,1.006444858626221,8.079431347097735,0.0012750481539357983,4,Psma3
O70492,NA,NA,NA,18.421029297778905,18.3243915337799,18.48734546684378,15.318986331909159,16.29248513108221,15.472397232300848,18.421029297778905,18.3243915337799,18.48734546684378,8.883133829403748e-4,3.0514337949512944,2.7162992010367883,8.88042668832334,8.883133829403748e-4,1,Snx3
O70591,17.353543153723123,18.12282799480767,17.89492431346467,21.00065201085515,21.062499439150624,21.3699146559005,17.353543153723123,18.12282799480767,17.89492431346467,21.00065201085515,21.062499439150624,21.3699146559005,1.9334008422532074e-4,3.713678096550082,3.3539235479702683,13.146650747232211,1.9334008422532074e-4,1,Pfdn2
O88291,NA,NA,NA,17.63495281748288,17.45715640247726,17.91928234785897,15.490836820525654,15.532623005091075,15.960593231871453,17.63495281748288,17.45715640247726,17.91928234785897,5.695357279423147e-4,3.2444790267007715,2.0091128367769766,9.965668277426259,5.695357279423147e-4,8,Znf326
O88413,NA,NA,NA,19.691423205752265,19.64696997824013,19.94863529351401,15.546641804024883,15.565559115318775,15.226478479466321,19.691423205752265,19.64696997824013,19.94863529351401,7.5267755496666215e-6,5.123391034542934,4.316116359565475,29.824527983977756,7.5267755496666215e-6,5,Tulp3
O88447,NA,NA,NA,20.299722280420365,20.337996393851157,20.858554757473048,15.414644858850448,15.617048097696115,15.275319887596764,20.299722280420365,20.337996393851157,20.858554757473048,1.6179717489065572e-5,4.791029065789942,5.063086862533748,24.60955077669968,1.6179717489065572e-5,8,Klc1
O88448,NA,NA,NA,18.856230977341994,18.730257835654754,18.974212906732667,15.865206945784431,14.785937217496151,15.746776639870438,18.856230977341994,18.730257835654754,18.974212906732667,6.300322326195046e-4,3.2006372313548312,3.387593638859464,9.708905360944534,6.300322326195046e-4,7,Klc2
O88487,NA,NA,NA,17.756100196177783,18.050433249841735,17.81465756259698,14.776430847454492,15.42690925480411,15.307233538811069,17.756100196177783,18.050433249841735,17.81465756259698,2.482890117824415e-4,3.6050425000501356,2.703539122515611,12.333867106730576,2.482890117824415e-4,7,Dync1i2
O88569,20.212049843624797,21.260002952636725,20.708177938663912,22.923666244735703,23.079363682612623,23.538129240462364,20.212049843624797,21.260002952636725,20.708177938663912,22.923666244735703,23.079363682612623,23.538129240462364,0.0022850326037431117,2.6411075988655948,2.4536428109617496,6.922845500753007,0.0022850326037431117,1,Hnrnpa2b1
O88844,18.20127202412057,18.363202225531943,18.34091062273118,18.833155699877334,19.046415302241137,19.163762676936866,18.20127202412057,18.363202225531943,18.34091062273118,18.833155699877334,19.046415302241137,19.163762676936866,0.0028504200251089082,2.5450911395892084,0.712649602223884,6.524199438607857,0.0028504200251089082,7,Idh1
O88952,NA,NA,NA,17.916252698812208,18.348365083771693,18.61923846605632,15.190066433098913,16.684269282991462,15.594532367445728,17.916252698812208,18.348365083771693,18.61923846605632,0.00730897607189133,2.136143459905953,2.471662721701371,5.034756710739744,0.00730897607189133,2,Lin7c
O88974,NA,NA,NA,17.260772552353533,17.104721593620717,16.34585567206174,14.908134755204156,14.721592738710333,15.82239761006804,17.260772552353533,17.104721593620717,16.34585567206174,0.01661589347284052,1.7794763007956487,1.7530749046844871,3.964431618083038,0.01661589347284052,35,Setdb1
O89017,NA,NA,NA,17.894332268544638,17.506803437795647,17.698663976467262,15.575601777923447,15.417910165550884,15.096063248949644,17.894332268544638,17.506803437795647,17.698663976467262,2.0347847276212352e-4,3.6914815306901394,2.336741496794522,12.97650897115968,2.0347847276212352e-4,7,Lgmn
O89032,NA,NA,NA,17.2659080092311,17.185823968582437,17.27157245147308,14.802223885975522,15.019283497649605,16.111889936657782,17.2659080092311,17.185823968582437,17.27157245147308,0.00896223827720101,2.0475835137706753,1.9299690363345707,4.7513135471263706,0.00896223827720101,12,Sh3pxd2a
P00375,18.391545685852925,NA,NA,19.264763285660063,19.206575616824043,19.685104648699323,18.391545685852925,15.258275880340381,14.85647112971438,19.264763285660063,19.206575616824043,19.685104648699323,0.046262924649163345,1.3347669154727957,3.216716951758581,2.8528375562573656,0.046262924649163345,1,Dhfr
P00493,NA,NA,NA,23.058524911121108,23.152440207117607,23.236503012117648,16.56955734383444,15.809189419353983,15.459725562931661,23.058524911121108,23.152440207117607,23.236503012117648,2.658177464021593e-5,4.575416028256889,7.202998601412093,21.72019576695285,2.658177464021593e-5,4,Hprt1
P02340,NA,NA,NA,19.91727300268547,20.125151094405823,20.14581773957869,16.14266616790315,16.05207615896595,15.259341332724025,19.91727300268547,20.125151094405823,20.14581773957869,1.26581689014694e-4,3.897629113710709,4.244719392358952,14.641941024386915,1.26581689014694e-4,12,Tp53
P02468,NA,NA,NA,18.015469500900306,17.974268932636672,18.423739664711366,16.746889189281013,15.451101510226072,14.83537538268281,18.015469500900306,17.974268932636672,18.423739664711366,0.013349492495189283,1.874535244466324,2.460037338686149,4.231923148896118,0.013349492495189283,99,Lamc1
P04184,NA,NA,NA,17.55689517540484,17.617983932966148,17.16908334041489,15.509346986020729,15.69464274106613,16.80052699299149,17.55689517540484,17.617983932966148,17.16908334041489,0.027568518001148706,1.5595865796041508,1.4464819095691759,3.388485183236649,0.027568518001148706,8,Tk1
P05063,17.28924442927303,NA,17.875857319168187,18.626386373961843,19.0017105568645,18.892762173477664,17.28924442927303,15.641078628140674,17.875857319168187,18.626386373961843,19.0017105568645,18.892762173477664,0.04837269913208219,1.315399678882694,1.9048929092407043,2.8088666459869978,0.04837269913208219,7,Aldoc
P05064,22.888573073276753,23.582907335430104,23.449851907094285,24.230959775451,24.25601917398025,24.51406435843389,22.888573073276753,23.582907335430104,23.449851907094285,24.230959775451,24.25601917398025,24.51406435843389,0.011333145321732031,1.9456495423607836,1.0265703306879992,4.440092368255509,0.011333145321732031,8,Aldoa
P06801,NA,NA,NA,19.131043045272182,18.864294981208815,18.763089145185738,15.825983980606848,15.544752437957778,15.40952170182063,19.131043045272182,18.864294981208815,18.763089145185738,3.539731068581537e-5,4.451029732287124,3.3260563504271605,20.20836018812563,3.539731068581537e-5,11,Me1
P08030,21.350783829392128,21.050592672466447,21.54552448192488,22.54611352458374,22.516122248531296,22.14370207685793,21.350783829392128,21.050592672466447,21.54552448192488,22.54611352458374,22.516122248531296,22.14370207685793,0.004954135547615723,2.3050321150743214,1.0863456220631704,5.611829642262232,0.004954135547615723,3,Aprt
P08228,20.33112250770853,21.810568496916186,21.412195612475962,23.265993826894437,22.97783260808018,23.794416659639232,20.33112250770853,21.810568496916186,21.412195612475962,23.265993826894437,22.97783260808018,23.794416659639232,0.012632333080352854,1.8985164316815086,2.1614521591710556,4.301328702257348,0.012632333080352854,3,Sod1
P08249,20.66890921544637,21.009631825100993,20.81909384006576,21.434510137328633,21.66009863788209,21.46906344373829,20.66890921544637,21.009631825100993,20.81909384006576,21.434510137328633,21.66009863788209,21.46906344373829,0.004706757663698698,2.327278161588823,0.6886791127786296,5.691642934118325,0.004706757663698698,8,Mdh2
P09103,20.706914153398213,21.2101481197826,20.93077486876402,22.857814743560205,23.27227324939072,23.473826619091092,20.706914153398213,21.2101481197826,20.93077486876402,22.857814743560205,23.27227324939072,23.473826619091092,6.361095169637746e-4,3.196468106806846,2.252025823365731,9.684812824249398,6.361095169637746e-4,7,P4hb
P09528,18.14519580783612,NA,NA,19.595432328849522,19.39399787712943,19.706914153398213,18.14519580783612,15.567090256235302,16.000066764965265,19.595432328849522,19.39399787712943,19.706914153398213,0.02025175649652727,1.6935373031324366,2.9946638434468262,3.7325565566250525,0.02025175649652727,3,Fth1
P0C7L0,NA,NA,NA,19.43666681503514,19.15051088845576,19.489032577267295,16.67799257924127,16.12629692386767,16.22133879665724,19.43666681503514,19.15051088845576,19.489032577267295,1.1292950795021734e-4,3.947192564137584,3.0168606603306714,15.07218707634465,1.1292950795021734e-4,4,Wipf3
P10637,NA,NA,NA,20.612972855137002,20.011816899416296,20.82981562540604,15.85969266160054,15.501789059567963,16.356480557549112,20.612972855137002,20.011816899416296,20.82981562540604,1.932328686701243e-4,3.7139189986868772,4.578881033747242,13.148509037625836,1.932328686701243e-4,6,Mapt
P10639,NA,NA,NA,22.434942748624287,22.088709318473473,22.628541657745487,15.182030445829886,15.358866539602593,15.097775773179762,22.434942748624287,22.088709318473473,22.628541657745487,2.1507487084400087e-6,5.667410329228156,7.171173655410337,40.82786438172182,2.1507487084400087e-6,6,Txn
P10711,NA,NA,NA,17.95605846798069,17.89166505565536,18.433430588266674,15.492128100886829,15.797033244422055,15.20010724732704,17.95605846798069,17.89166505565536,18.433430588266674,4.31871815355403e-4,3.364645137779381,2.5972951730889324,10.702450270786589,4.31871815355403e-4,8,Tcea1
P12849,NA,17.75798892435246,17.651864548199796,20.4871884259923,20.41400385731621,20.979106958087534,16.022566037635343,17.75798892435246,17.651864548199796,20.4871884259923,20.41400385731621,20.979106958087534,0.004095951224351601,2.387645223692645,3.4826265770694818,5.912933883132872,0.004095951224351601,7,Prkar1b
P14069,NA,NA,NA,17.92294438119474,17.7469472536301,17.68023588689979,15.033608481640766,16.344144841889953,15.05052862367593,17.92294438119474,17.7469472536301,17.68023588689979,0.006326249571716846,2.1988536790846207,2.3072818581726597,5.243244991175797,0.006326249571716846,1,S100a6
P14733,NA,NA,NA,16.876397036741476,16.103574679470853,16.88058796191387,15.802278740702437,15.384736547033315,15.800924120107164,16.876397036741476,16.103574679470853,16.88058796191387,0.030946947054056508,1.5093821880969878,0.9575400900944295,3.2645762293707805,0.030946947054056508,4,Lmnb1
P14873,21.23040281258123,21.448945058666045,21.27161804217734,22.986000323312595,22.47884563983055,23.087625345586236,21.23040281258123,21.448945058666045,21.27161804217734,22.986000323312595,22.47884563983055,23.087625345586236,0.0015501772687200428,2.8096186357491333,1.5338351317682566,7.6742373817346285,0.0015501772687200428,22,Map1b
P15307,NA,NA,NA,17.726071774568144,18.236546805128135,17.904011257056137,16.47456739638698,16.420714296723,15.411150192037542,17.726071774568144,18.236546805128135,17.904011257056137,0.007937349546568813,2.100324493726956,1.8533993172016316,4.9186005651894105,0.007937349546568813,14,Rel
P15331,21.38795419970276,22.056293721723062,21.85216676625336,22.557844152373963,22.877063908703093,23.26842320844964,21.38795419970276,22.056293721723062,21.85216676625336,22.557844152373963,22.877063908703093,23.26842320844964,0.01636992976427718,1.7859531839388398,1.1356388606158383,3.982281437969407,0.01636992976427718,2,Prph
P15532,20.987458327520457,21.263674956313913,21.2717889944881,22.763081038130654,22.94806488922037,22.976190004537383,20.987458327520457,21.263674956313913,21.2717889944881,22.763081038130654,22.94806488922037,22.976190004537383,1.1561753673324471e-4,3.9369762876382537,1.7214712178553135,14.982510435297309,1.1561753673324471e-4,2,Nme1
P16045,19.540604841223974,20.621404446771347,20.256609524819375,22.086896846618938,21.842147744866935,22.224644716071843,19.540604841223974,20.621404446771347,20.256609524819375,22.086896846618938,21.842147744866935,22.224644716071843,0.00474220795789904,2.3240194050209007,1.91169016491434,5.679893705018715,0.00474220795789904,6,Lgals1
P16858,24.156997756883374,24.758167899597275,24.577097315451088,25.290949174151145,25.273269733251563,25.387914769775392,24.156997756883374,24.758167899597275,24.577097315451088,25.290949174151145,25.273269733251563,25.387914769775392,0.010695130067871273,1.9708139294266953,0.8199569017487853,4.515485344677561,0.010695130067871273,5,Gapdh
P17742,23.91003879756153,24.71795582982453,24.6369936083669,26.22429511232839,26.30685132630171,26.681370971004224,23.91003879756153,24.71795582982453,24.6369936083669,26.22429511232839,26.30685132630171,26.681370971004224,0.0024843898062242298,2.6047802613897977,1.9825097246271213,6.769608037348707,0.0024843898062242298,3,Ppia
P17751,21.93495492525864,22.741394565421626,22.857814743560205,24.763395153199497,24.480066846337095,24.722184237255473,21.93495492525864,22.741394565421626,22.857814743560205,24.763395153199497,24.480066846337095,24.722184237255473,0.002114487352047661,2.674794908271792,2.1438273341838645,7.067641810430315,0.002114487352047661,6,Tpi1
P18155,NA,NA,NA,19.655694923229973,19.85923751049581,20.117308278726956,15.936584702424566,15.870383054732386,15.578318687201778,19.655694923229973,19.85923751049581,20.117308278726956,1.915232278609204e-5,4.7177785474390586,4.082318089364671,23.587719712139215,1.915232278609204e-5,3,Mthfd2
P18760,21.97585776159135,22.58419273036168,21.955143302146215,25.045227400401014,24.86886587535874,25.31503095252895,21.97585776159135,22.58419273036168,21.955143302146215,25.045227400401014,24.86886587535874,25.31503095252895,2.8392941305629645e-4,3.546789615341776,2.9046434780631536,11.918095372342059,2.8392941305629645e-4,4,Cfl1
P18872,NA,NA,NA,18.569744376526554,18.38422725561997,18.002782058929437,15.374643153868947,14.863957434666434,16.105471604457193,18.569744376526554,18.38422725561997,18.002782058929437,0.001940907857089778,2.7119950818745586,2.8708938326944615,7.230618278782988,0.001940907857089778,10,Gnao1
P19157,20.946138108032038,21.325863189818833,21.037045514001726,22.79179642824165,22.75362564245672,22.716616862783077,20.946138108032038,21.325863189818833,21.037045514001726,22.79179642824165,22.75362564245672,22.716616862783077,1.4399937144864763e-4,3.8416394035782204,1.650997373876283,14.170228245316338,1.4399937144864763e-4,3,Gstp1
P19783,NA,NA,NA,17.559362152006656,17.210005389387813,17.260129333000425,16.385521160959517,15.422821266421483,14.925514968390356,17.559362152006656,17.210005389387813,17.260129333000425,0.016240051551774107,1.7894125964855152,1.7652131595411813,3.9918373612465694,0.016240051551774107,1,Cox4i1
P20029,20.764903978461646,21.31418049233936,20.75082799944181,21.49091353586606,21.441669676906038,21.902606229154465,20.764903978461646,21.31418049233936,20.75082799944181,21.49091353586606,21.441669676906038,21.902606229154465,0.04730988971166371,1.3250480643731573,0.6684256572279175,2.830732478750789,0.04730988971166371,2,Hspa5
P20108,NA,NA,NA,20.132826026167415,20.687139853734408,20.07731122960178,15.923514382800521,15.561834137397147,14.672831948493787,20.132826026167415,20.687139853734408,20.07731122960178,3.0397965837635816e-4,3.5171554774125555,4.913032213604048,11.711756106401502,3.0397965837635816e-4,4,Prdx3
P20152,23.185179721271343,23.625891629449562,23.638430610786713,24.61104866882962,24.683192961863362,24.978452466836057,23.185179721271343,23.625891629449562,23.638430610786713,24.61104866882962,24.683192961863362,24.978452466836057,0.0024070571863121443,2.618513591733785,1.2743973786738074,6.827188106222068,0.0024070571863121443,1,Vim
P20357,NA,NA,NA,18.435588879182706,18.034938635239282,18.567257962418303,15.586495979192442,15.253519658325777,15.405853179536473,18.435588879182706,18.034938635239282,18.567257962418303,9.636348627527562e-5,4.016087496316638,2.930638886595201,15.690700297448961,9.636348627527562e-5,7,Map2
P21107,18.604401202986388,20.05032695830401,19.438434512635435,23.454001017658058,23.091456048054674,23.897445183514364,18.604401202986388,20.05032695830401,19.438434512635435,23.454001017658058,23.091456048054674,23.897445183514364,0.0010111972729820776,2.995164110274539,4.116579858433756,8.585295301961379,0.0010111972729820776,1,Tpm3
