proteinID,LFQ.intensity.HD1,LFQ.intensity.HD2,LFQ.intensity.HD3,LFQ.intensity.HD4,LFQ.intensity.HE1,LFQ.intensity.HE2,LFQ.intensity.HE3,LFQ.intensity.HE4,impute_LFQ.intensity.HD1,impute_LFQ.intensity.HD2,impute_LFQ.intensity.HD3,impute_LFQ.intensity.HD4,impute_LFQ.intensity.HE1,impute_LFQ.intensity.HE2,impute_LFQ.intensity.HE3,impute_LFQ.intensity.HE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
O00244,NA,NA,NA,NA,19.305411632242482,20.692938954926806,20.064211211863793,20.462438367255583,17.542433455047124,17.70576586571817,17.63701093296225,17.281496188495066,19.305411632242482,20.692938954926806,20.064211211863793,20.462438367255583,1.851558489405261e-4,3.7324625643465175,2.589573431016511,8.136932410151747,1.851558489405261e-4,3,ATOX1
O00273,NA,NA,NA,NA,20.224703588367493,20.05986197033399,21.124267747316235,20.78700021035591,16.24449427390489,17.555459019678427,17.21582995195065,17.165753013563048,20.224703588367493,20.05986197033399,21.124267747316235,20.78700021035591,8.375360864221086e-5,4.076996471698448,3.5035743143191524,9.371669299703058,8.375360864221086e-5,7,DFFA
O00299,23.944405376838017,24.69093748857508,23.60569020195657,23.20931532667934,23.937687030707554,24.305495132008538,24.24677248641364,23.21188651265383,23.944405376838017,24.69093748857508,23.60569020195657,23.20931532667934,23.937687030707554,24.305495132008538,24.24677248641364,23.21188651265383,0.8809493464619219,0.05504906228546552,0.06287319193364027,0.15626502837022618,0.8809493464619219,6,CLIC1
O00330,18.16653579349762,NA,17.63799744999655,NA,18.567480801143045,17.80844890648709,17.489973363111453,17.43241140470359,18.16653579349762,16.505061226449182,17.63799744999655,17.003788004396103,18.567480801143045,17.80844890648709,17.489973363111453,17.43241140470359,0.30960249797312467,0.5091955439466144,0.49623300027643324,1.1097259810241864,0.30960249797312467,4,PDHX
O00410,20.83568652787003,20.788116107128253,21.772213072857543,21.489934175947322,20.836611332415092,20.029314190962694,20.823609808585147,19.531628945563355,20.83568652787003,20.788116107128253,21.772213072857543,21.489934175947322,20.836611332415092,20.029314190962694,20.823609808585147,19.531628945563355,0.06279860147017753,1.202050027927577,-0.9161964015692163,-2.280013192949376,0.06279860147017753,26,IPO5
O00425,19.589519486393034,19.415985156340472,19.149940579748286,19.467024368759464,20.033621952053362,19.835624853150424,19.601194065122897,20.001820491144617,19.589519486393034,19.415985156340472,19.149940579748286,19.467024368759464,20.033621952053362,19.835624853150424,19.601194065122897,20.001820491144617,0.014310902318185405,1.8443329826305375,0.4624479425575103,3.410439514123072,0.014310902318185405,6,IGF2BP3
O00429,NA,NA,19.972671341143304,NA,19.607095480992374,19.71717770647453,19.572115463642973,NA,17.454023583222988,17.926691452015483,19.972671341143304,17.192386437886874,19.607095480992374,19.71717770647453,19.572115463642973,17.825937093877492,0.22720465392580186,0.6435827770385076,1.044138232679682,1.3450953348575299,0.22720465392580186,9,DNM1L
O00487,19.96211653348714,19.63367640989232,20.061840523843035,19.939194661700352,21.177429271164527,20.37750710661344,21.730572959507416,20.87026838256351,19.96211653348714,19.63367640989232,20.061840523843035,19.939194661700352,21.177429271164527,20.37750710661344,21.730572959507416,20.87026838256351,0.00871987527311511,2.0594897270611545,1.1397373977315084,3.8240053461121835,0.00871987527311511,3,PSMD14
O00541,NA,18.32781575755792,18.800160521341947,18.65053290508371,18.44394717739972,17.321223481910774,17.147085649588444,17.57104154760109,17.43881463849645,18.32781575755792,18.800160521341947,18.65053290508371,18.44394717739972,17.321223481910774,17.147085649588444,17.57104154760109,0.15418501219731215,0.8119578405286266,-0.6835064914949989,-1.630182246325668,0.15418501219731215,7,PES1
O00567,19.975752826868177,19.809626841158487,20.644736472333545,20.36046133111009,19.74634045562284,19.53235212006607,19.561340159564114,19.64689968431036,19.975752826868177,19.809626841158487,20.644736472333545,20.36046133111009,19.74634045562284,19.53235212006607,19.561340159564114,19.64689968431036,0.025253704535929365,1.5976749050105739,-0.5759112629767316,-2.960892739850835,0.025253704535929365,7,NOP56
O00571,21.01011009297903,20.75792383693999,21.415603555102127,20.74303959985401,21.407898407081312,21.58095409850569,21.972706395024,21.35896019901089,21.01011009297903,20.75792383693999,21.415603555102127,20.74303959985401,21.407898407081312,21.58095409850569,21.972706395024,21.35896019901089,0.029148705754040334,1.5353807237988608,0.598460503686681,2.8508607438600744,0.029148705754040334,7,DDX3X
O00625,17.96904919347958,19.629395755156473,17.839228397177465,17.539885792751477,18.805554959420387,20.39571402601536,19.80113995847275,18.327377208434292,17.96904919347958,19.629395755156473,17.839228397177465,17.539885792751477,18.805554959420387,20.39571402601536,19.80113995847275,18.327377208434292,0.15245860754403615,0.8168480511060828,1.088056753444448,1.6383650429668897,0.15245860754403615,2,PIR
O00764,19.071090453608413,19.029529884777727,18.88031891114862,18.874837301421227,19.581910366046866,19.518184412623526,NA,19.52196459451821,19.071090453608413,19.029529884777727,18.88031891114862,18.874837301421227,19.581910366046866,19.518184412623526,17.223173607019092,19.52196459451821,0.996531806857437,0.0015088351248362956,-0.002635892687074204,-0.00453084663418518,0.996531806857437,4,PDXK
O14545,NA,NA,17.94197605163171,NA,17.80208716817186,18.832475941214465,18.94163225266887,NA,17.216997479826304,16.55213659631923,17.94197605163171,17.03552008281859,17.80208716817186,18.832475941214465,18.94163225266887,16.679966723992145,0.194947712491873,0.710081856438988,0.8773829688628751,1.4586248740955716,0.194947712491873,25,TRAFD1
O14561,NA,NA,NA,NA,20.310413083793676,20.638828296982528,20.246207096024055,20.899032327234444,17.045922983285,17.2142298410409,17.796732291306853,17.62748432309122,20.310413083793676,20.638828296982528,20.246207096024055,20.899032327234444,1.072357236044035e-5,4.9696605133392975,3.1025278413276816,13.393908786993439,1.072357236044035e-5,3,NDUFAB1
O14579,NA,21.24027892049225,22.196855426889346,21.3514310197017,21.589894320425074,NA,NA,NA,17.16136764003351,21.24027892049225,22.196855426889346,21.3514310197017,21.589894320425074,15.823877398187129,17.618100992513423,16.98958884277256,0.19125586309136958,0.7183852423484687,-2.4821178633046586,-1.4727013749286977,0.19125586309136958,4,COPE
O14617,18.862419425964994,18.742743632053017,19.899401180313664,NA,18.704889791455837,NA,NA,NA,18.862419425964994,18.742743632053017,19.899401180313664,17.116731505250424,18.704889791455837,17.005031265132754,17.520807484377507,17.454932312297178,0.19801078472949826,0.7033111550871731,-0.9839087225797059,-1.447131890432222,0.19801078472949826,19,AP3D1
O14744,NA,20.903452352263148,21.62091246389647,21.26315914519041,20.513739159916017,20.139211582010706,20.373689328623087,NA,17.59421633397308,20.903452352263148,21.62091246389647,21.26315914519041,20.513739159916017,20.139211582010706,20.373689328623087,17.332804237383623,0.5513919053318226,0.25853961381154084,-0.7555739968474207,-0.6308568208601695,0.5513919053318226,12,PRMT5
O14745,NA,NA,19.146290228456845,NA,NA,19.47619243181158,19.412123235519587,19.641018025117145,17.523723395303747,16.897970529533055,19.146290228456845,16.888555004867822,17.507452021393814,19.47619243181158,19.412123235519587,19.641018025117145,0.1053165551417192,0.977503354915477,1.3950616389201649,1.9058198579900198,0.1053165551417192,5,SLC9A3R1
O14818,21.47352938091116,21.89345115198655,21.694597640798378,21.42987050479915,21.99720980880013,22.732147547122544,22.342886337661145,22.270762976636245,21.47352938091116,21.89345115198655,21.694597640798378,21.42987050479915,21.99720980880013,22.732147547122544,22.342886337661145,22.270762976636245,0.008574723184372458,2.0667798912781987,0.7128894979312079,3.8384150107314876,0.008574723184372458,3,PSMA7
O14828,20.161771582690594,19.731302455848954,19.821119988028194,20.056161394729997,20.418128497509414,19.832321405931385,NA,NA,20.161771582690594,19.731302455848954,19.821119988028194,20.056161394729997,20.418128497509414,19.832321405931385,17.433933871528414,17.053789710004992,0.18927502035405352,0.722906698441021,-1.2580454840808848,-1.4803583345852713,0.18927502035405352,7,SCAMP3
O14879,NA,NA,19.203065960040995,NA,21.030392337703866,21.643680068790452,21.857643917200217,19.99865653412532,17.427213389812643,17.630176002404014,19.203065960040995,17.187583837498284,21.030392337703866,21.643680068790452,21.857643917200217,19.99865653412532,0.0018396068470035068,2.7352749826540412,3.270583417015981,5.294427799052079,0.0018396068470035068,13,IFIT3
O14933,NA,NA,18.636617540717857,NA,20.167540652097756,22.142331463510484,22.107955176616134,20.482961537351628,17.686738501423488,17.444057271030907,18.636617540717857,16.93652268289891,20.167540652097756,22.142331463510484,22.107955176616134,20.482961537351628,0.001375871646638068,2.8614220790051914,3.5492132083762087,5.60393922580077,0.001375871646638068,3,UBE2L6
O14974,NA,NA,18.477220696639318,NA,18.756816901417757,19.046788298190997,19.202013788112588,18.393139036541047,17.415424919912542,16.676590120348457,18.477220696639318,17.9640452012452,18.756816901417757,19.046788298190997,19.202013788112588,18.393139036541047,0.028647728024723564,1.542909815073592,1.2163692715292207,2.864092989121101,0.028647728024723564,7,PPP1R12A
O14980,22.1662538171808,21.807545171462632,22.64555025577466,22.727688668230314,22.362389065843946,NA,NA,22.129245278543994,22.1662538171808,21.807545171462632,22.64555025577466,22.727688668230314,22.362389065843946,15.944946182542095,17.34673218952118,22.129245278543994,0.13155462080745645,0.8808938928771307,-2.8909312990492957,-1.7452351675509403,0.13155462080745645,20,XPO1
O15027,NA,NA,NA,NA,20.540188593684668,20.64939302381181,21.448239337807372,20.897038889384778,18.239070918029395,17.059523368905893,16.719412627290048,17.53028351556789,20.540188593684668,20.64939302381181,21.448239337807372,20.897038889384778,1.0201354770218071e-4,3.9913421488106673,3.49664235372385,9.05031261430277,1.0201354770218071e-4,28,SEC16A
O15042,19.42115260680397,19.133628903378245,19.96395157463583,19.656969458302367,19.5256584409221,19.326916588334768,19.42775477859726,19.81687740652109,19.42115260680397,19.133628903378245,19.96395157463583,19.656969458302367,19.5256584409221,19.326916588334768,19.42775477859726,19.81687740652109,0.9270139273467612,0.032913741017952504,-0.019623832186297818,-0.09551771109840651,0.9270139273467612,8,U2SURP
O15067,20.588842710067755,19.48168119897142,21.01597305225852,21.207409992464786,20.20179847656217,18.63495281748288,19.04385501459395,19.41113027072612,20.588842710067755,19.48168119897142,21.01597305225852,21.207409992464786,20.20179847656217,18.63495281748288,19.04385501459395,19.41113027072612,0.049655720144650105,1.3040307152619515,-1.250542593599338,-2.4520001081779554,0.049655720144650105,29,PFAS
O15143,20.910935455445955,21.9145165244817,21.54326032053282,21.279914314437654,20.69812132940049,21.441872267047273,21.013317220558342,20.92034413166192,20.910935455445955,21.9145165244817,21.54326032053282,21.279914314437654,20.69812132940049,21.441872267047273,21.013317220558342,20.92034413166192,0.18495589318413824,0.7329318263568197,-0.39374291655752813,-1.4973159117562105,0.18495589318413824,14,ARPC1B
O15144,23.289402047953665,23.542740949368177,23.242097740407395,23.224055860944937,23.123494374686018,23.424319063406713,23.241850515576314,23.144464695280952,23.289402047953665,23.542740949368177,23.242097740407395,23.224055860944937,23.123494374686018,23.424319063406713,23.241850515576314,23.144464695280952,0.40181242908071985,0.3959766335467398,-0.09104198743104419,-0.9020018407188026,0.40181242908071985,2,ARPC2
O15145,21.934163086032626,22.171027714850457,21.443289602031797,21.56285914410609,21.822598837165096,22.29139893587281,22.269679165590397,22.195264058898253,21.934163086032626,22.171027714850457,21.443289602031797,21.56285914410609,21.822598837165096,22.29139893587281,22.269679165590397,22.195264058898253,0.11645161000544023,0.9338545027356123,0.3669003626263958,1.8333172785184253,0.11645161000544023,4,ARPC3
O15160,NA,NA,19.194843404296243,NA,19.466646077056623,18.80088726415308,19.427632032603153,19.253219640168528,17.176174149336504,18.45070917540116,19.194843404296243,17.224315591205634,19.466646077056623,18.80088726415308,19.427632032603153,19.253219640168528,0.05499351485198646,1.2596885219613345,1.2255856734354609,2.3769901183042834,0.05499351485198646,4,POLR1C
O15212,NA,NA,NA,NA,NA,18.679548823813708,19.33714711560843,18.47338073885307,17.590586674239393,17.258100991039264,16.870578548397926,17.33888898285411,16.983574235625756,18.679548823813708,19.33714711560843,18.47338073885307,0.07749566335064835,1.110722599888262,1.1038739293425692,2.1273205576367955,0.07749566335064835,0,PFDN6
O15355,19.687310748669564,19.904525846301198,NA,19.243304171303443,19.374538597251522,19.686917660050494,19.303383888259074,20.785644031445727,19.687310748669564,19.904525846301198,16.337141407101633,19.243304171303443,19.374538597251522,19.686917660050494,19.303383888259074,20.785644031445727,0.3105691024937096,0.5078417529988045,0.9945505009077458,1.1073020170135242,0.3105691024937096,12,PPM1G
O15371,20.39749080862811,20.415036123416982,20.775150492478165,20.9136403495223,20.275260638503195,19.514818055340278,20.042733458403063,20.033487529035245,20.39749080862811,20.415036123416982,20.775150492478165,20.9136403495223,20.275260638503195,19.514818055340278,20.042733458403063,20.033487529035245,0.018807747129901194,1.7256632229317566,-0.6587545231909431,-3.1912022956923307,0.018807747129901194,11,EIF3D
O15382,NA,NA,19.20619402717932,19.20535894779088,19.909456586560097,19.827243451023598,19.242234423009336,19.753229809438505,17.980390277284407,17.32103265595677,19.20619402717932,19.20535894779088,19.909456586560097,19.827243451023598,19.242234423009336,19.753229809438505,0.04352195004949364,1.3612916538254742,1.254797090455039,2.549465557119017,0.04352195004949364,7,BCAT2
O15400,NA,19.638722258048663,19.151601286023798,20.115785377416415,21.754910331087316,21.133578736640604,20.88680696677382,21.910313343860857,18.335646510168242,19.638722258048663,19.151601286023798,20.115785377416415,21.754910331087316,21.133578736640604,20.88680696677382,21.910313343860857,0.003427229924964443,2.4650567587759373,2.110963486676372,4.671177656373816,0.003427229924964443,2,STX7
O15533,20.952337434418745,21.386481417704328,22.237101401563464,20.80978382647321,21.33227043221197,21.865103440204972,21.558381473319383,20.149915778602672,20.952337434418745,21.386481417704328,22.237101401563464,20.80978382647321,21.33227043221197,21.865103440204972,21.558381473319383,20.149915778602672,0.8160870685927831,0.08826350375574839,-0.12000823895518664,-0.24301688471253546,0.8160870685927831,6,TAPBP
O43143,20.57255960896808,20.241210442746336,21.765551580331294,21.209850748856905,20.646055889894235,20.588019175629512,20.231868042989813,19.213830435911824,20.57255960896808,20.241210442746336,21.765551580331294,21.209850748856905,20.646055889894235,20.588019175629512,20.231868042989813,19.213830435911824,0.15217179818315535,0.8176658273835069,-0.7773497091193065,-1.6397330613967975,0.15217179818315535,14,DHX15
O43169,20.65752780383336,20.589757197320036,21.328056902764718,20.226938957277657,21.30268131232657,20.261208859362405,20.88323095864482,20.125655621440476,20.65752780383336,20.589757197320036,21.328056902764718,20.226938957277657,21.30268131232657,20.261208859362405,20.88323095864482,20.125655621440476,0.87795021633285,0.05653010981703793,-0.057376027355374504,-0.16024061640820475,0.87795021633285,2,CYB5B
O43242,20.660316294753933,20.49101143530225,21.00778559094122,20.64050620895062,20.230695977736552,19.20406959064624,19.721840163737475,18.677279191312174,20.660316294753933,20.49101143530225,21.00778559094122,20.64050620895062,20.230695977736552,19.20406959064624,19.721840163737475,18.677279191312174,0.012368511630994046,1.9076825581992196,-1.2414336516288955,-3.5299473542477506,0.012368511630994046,2,PSMD3
O43390,21.547690973970855,21.44009863797789,21.546984866587046,21.641697224783314,21.33057555579657,21.096290497457872,21.066643699692577,21.71741202433129,21.547690973970855,21.44009863797789,21.546984866587046,21.641697224783314,21.33057555579657,21.096290497457872,21.066643699692577,21.71741202433129,0.17237956247996822,0.7635142259145624,-0.2413874815101984,-1.548891121676008,0.17237956247996822,5,HNRNPR
O43395,NA,NA,19.223784906856267,NA,19.52600246305708,19.6713302805123,19.073995077988453,20.399786930859122,17.48294824591007,16.88732337773143,19.223784906856267,17.550887086365787,19.52600246305708,19.6713302805123,19.073995077988453,20.399786930859122,0.016663288027826812,1.7782392987607247,1.8815427838883494,3.2876175561122416,0.016663288027826812,3,PRPF3
O43396,20.993344766910862,20.901023014459913,20.849038516003368,20.677623304621115,21.295692716044798,22.03442822724623,22.344187528316105,21.64209401166277,20.993344766910862,20.901023014459913,20.849038516003368,20.677623304621115,21.295692716044798,22.03442822724623,22.344187528316105,21.64209401166277,0.006416343669617555,2.192712382594639,0.9738432203186633,4.091788555371311,0.006416343669617555,7,TXNL1
O43399,NA,19.780959407460212,19.098566741960948,NA,19.857765395800495,19.33960647188374,19.302625537674373,20.22740912024121,16.77470002105904,19.780959407460212,19.098566741960948,16.61415129002366,19.857765395800495,19.33960647188374,19.302625537674373,20.22740912024121,0.10139121325651525,0.9939996801067925,1.6147572662739904,1.9332151754539824,0.10139121325651525,1,TPD52L2
O43447,NA,19.18679131141128,18.902422223664658,18.86220751646043,19.714262289971913,20.604763143540442,19.797408221482836,19.687515795874024,17.390466805373208,19.18679131141128,18.902422223664658,18.86220751646043,19.714262289971913,20.604763143540442,19.797408221482836,19.687515795874024,0.025080042180175278,1.6006717374345443,1.365515398489908,2.9662185278208995,0.025080042180175278,5,PPIH
O43504,NA,NA,NA,NA,19.741542695356532,21.50557316769089,20.02418196203846,20.392468366511707,17.021302277972676,17.244586859974465,17.28138381233426,16.947830402792647,19.741542695356532,21.50557316769089,20.02418196203846,20.392468366511707,1.6312120956605446e-4,3.78748956686506,3.2921657096308863,8.324087342016245,1.6312120956605446e-4,3,LAMTOR5
O43516,21.617912212400356,20.17059993277441,19.223148553713763,19.629555842144498,20.603314836187398,21.706281845374438,21.718875649333448,22.17334774969465,21.617912212400356,20.17059993277441,19.223148553713763,19.629555842144498,20.603314836187398,21.706281845374438,21.718875649333448,22.17334774969465,0.06636079539686891,1.1780884171865422,1.3901508848892234,2.2398495437772574,0.06636079539686891,1,WIPF1
O43566,NA,NA,NA,NA,19.453744872922282,19.80088726415308,21.328440459814633,19.52800762548921,16.95830746584723,17.17611184066982,17.835953862104663,16.478524956060326,19.453744872922282,19.80088726415308,21.328440459814633,19.52800762548921,0.001406054968624416,2.8519977005796258,2.9155455244242887,5.580380629961855,0.001406054968624416,9,RGS14
O43583,18.77326801302672,18.939309464258027,18.74086775799732,18.518338115651066,19.56456260358905,20.050061195193578,19.48750249060284,20.03523405208987,18.77326801302672,18.939309464258027,18.74086775799732,18.518338115651066,19.56456260358905,20.050061195193578,19.48750249060284,20.03523405208987,9.533765196832044e-4,3.0207355483368037,1.041394247635548,6.01331733123099,9.533765196832044e-4,7,DENR
O43615,19.4991724244917,19.5805125303824,20.013862405275606,20.12047583596676,19.1498909770307,19.93991202785351,19.43918563612848,19.191883337701064,19.4991724244917,19.5805125303824,20.013862405275606,20.12047583596676,19.1498909770307,19.93991202785351,19.43918563612848,19.191883337701064,0.16851452472179493,0.7733626601655396,-0.373287804350678,-1.5654544814669273,0.16851452472179493,6,TIMM44
O43660,18.75175978821154,NA,18.987291773024673,NA,18.43668714570798,18.567666473791128,18.479946005317224,NA,18.75175978821154,17.542455997892233,18.987291773024673,17.41132029651138,18.43668714570798,18.567666473791128,18.479946005317224,16.93002805772097,0.9058303852374032,0.04295311540443393,-0.06962504327562868,-0.12338668108118901,0.9058303852374032,6,PLRG1
O43665,NA,19.888561925701463,NA,19.34466433766605,20.118576136301208,20.926655048458258,19.88808621556383,NA,17.77817928934978,19.888561925701463,17.091196189633575,19.34466433766605,20.118576136301208,20.926655048458258,19.88808621556383,16.223564741229765,0.5587823267869683,0.25275733824195495,0.7635700998005497,0.6188184180264129,0.5587823267869683,1,RGS10
O43670,NA,19.897216195439736,20.238064141583813,20.17096661089073,20.408727780510816,20.98627815202481,21.226997736028135,21.684317160731307,17.429945099679312,19.897216195439736,20.238064141583813,20.17096661089073,20.408727780510816,20.98627815202481,21.226997736028135,21.684317160731307,0.06341091476556988,1.197835981637614,1.6425321954253675,2.272943781798594,0.06341091476556988,5,ZNF207
O43678,NA,NA,NA,NA,18.299297468431693,18.62912890402817,18.590470095187484,18.71320525370833,17.378233585364722,16.97144571611256,17.8509170419108,17.827068456500044,18.299297468431693,18.62912890402817,18.590470095187484,18.71320525370833,0.0036168507871234433,2.441669407651321,1.0511092303668867,4.619605115716115,0.0036168507871234433,2,NDUFA2
O43681,19.946352321951245,20.093262804760304,19.965925165970816,19.539810082586893,20.923756905577488,21.33298059468798,21.227232827085142,20.35444740828148,19.946352321951245,20.093262804760304,19.965925165970816,19.539810082586893,20.923756905577488,21.33298059468798,21.227232827085142,20.35444740828148,0.005153645441602001,2.287885463172088,1.0732668400907066,4.289151455797052,0.005153645441602001,8,GET3
O43684,19.885601054714876,20.154743955468735,20.29434702294368,20.399578343417005,20.11311642578013,19.703538637022362,19.837612535473106,19.794856867816364,19.885601054714876,20.154743955468735,20.29434702294368,20.399578343417005,20.11311642578013,19.703538637022362,19.837612535473106,19.794856867816364,0.06425845658738955,1.1920697099023005,-0.32128647761308216,-2.2632745900461093,0.06425845658738955,8,BUB3
O43707,22.77323983762971,23.02342070340269,23.234779431728125,22.976452247563937,22.461289585462797,22.078679855993972,21.863743155630974,21.534832897078566,22.77323983762971,23.02342070340269,23.234779431728125,22.976452247563937,22.461289585462797,22.078679855993972,21.863743155630974,21.534832897078566,0.0033028393999346953,2.4811125432985537,-1.0173366815395397,-4.706791733729491,0.0033028393999346953,8,ACTN4
O43760,22.360782799163758,22.082355679892533,21.930125152454504,21.754380280760397,22.32413329005644,21.21513480828932,21.031402369044894,NA,22.360782799163758,22.082355679892533,21.930125152454504,21.754380280760397,22.32413329005644,21.21513480828932,21.031402369044894,16.7568424063124,0.21687450144838075,0.6637915062210905,-1.7000327596420348,-1.3797590629286396,0.21687450144838075,5,SYNGR2
O43765,NA,NA,NA,NA,20.950985830277734,20.820496860908737,21.703707600545528,21.645440311860074,17.59584941369437,18.041325941200817,17.524639464153037,16.602615781677148,20.950985830277734,20.820496860908737,21.703707600545528,21.645440311860074,5.409271339374021e-5,4.266861232971461,3.839050000716675,10.120530277188305,5.409271339374021e-5,4,SGTA
O43776,19.207719780554008,19.320121834733058,19.91928234785897,19.72949461905005,19.514644715838585,NA,18.82690221602368,18.013780640700737,19.207719780554008,19.320121834733058,19.91928234785897,19.72949461905005,19.514644715838585,17.238269489899803,18.82690221602368,18.013780640700737,0.07033512933567675,1.1528277096027952,-1.1457553799333198,-2.197592013297131,0.07033512933567675,15,"NARS1"
